Tesla,Close
21:05 - 21:06 06/09/2020,185.986
21:06 - 21:07 06/09/2020,185.912
21:07 - 21:08 06/09/2020,185.987
21:08 - 21:09 06/09/2020,186.27
21:09 - 21:10 06/09/2020,185.725
21:10 - 21:11 06/09/2020,185.849
21:11 - 21:12 06/09/2020,185.875
21:12 - 21:13 06/09/2020,185.95
21:13 - 21:14 06/09/2020,185.736
21:14 - 21:15 06/09/2020,185.778
21:15 - 21:16 06/09/2020,185.584
21:16 - 21:17 06/09/2020,185.23
21:17 - 21:18 06/09/2020,185.016
21:18 - 21:19 06/09/2020,184.721
21:19 - 21:20 06/09/2020,185.016
21:20 - 21:21 06/09/2020,184.88
21:21 - 21:22 06/09/2020,184.4
21:22 - 21:23 06/09/2020,184.298
21:23 - 21:24 06/09/2020,184.436
21:24 - 21:25 06/09/2020,184.1
21:25 - 21:26 06/09/2020,184.43
21:26 - 21:27 06/09/2020,184.589
21:27 - 21:28 06/09/2020,184.098
21:28 - 21:29 06/09/2020,184.063
21:29 - 21:30 06/09/2020,184.528
21:30 - 21:31 06/09/2020,184.418
21:31 - 21:32 06/09/2020,184.644
21:32 - 21:33 06/09/2020,184.825
21:33 - 21:34 06/09/2020,184.392
21:34 - 21:35 06/09/2020,185.154
21:35 - 21:36 06/09/2020,185.313
21:36 - 21:37 06/09/2020,185.628
21:37 - 21:38 06/09/2020,185.779
21:38 - 21:39 06/09/2020,185.806
21:39 - 21:40 06/09/2020,186.018
21:40 - 21:41 06/09/2020,185.664
21:41 - 21:42 06/09/2020,185.712
21:42 - 21:43 06/09/2020,185.716
21:43 - 21:44 06/09/2020,185.996
21:44 - 21:45 06/09/2020,186.311
21:45 - 21:46 06/09/2020,186.716
21:46 - 21:47 06/09/2020,187.016
21:47 - 21:48 06/09/2020,187.016
21:48 - 21:49 06/09/2020,186.922
21:49 - 21:50 06/09/2020,187.456
21:50 - 21:51 06/09/2020,187.434
21:51 - 21:52 06/09/2020,187.757
21:52 - 21:53 06/09/2020,187.548
21:53 - 21:54 06/09/2020,187.36
21:54 - 21:55 06/09/2020,187.204
21:55 - 21:56 06/09/2020,187.197
21:56 - 21:57 06/09/2020,187.176
21:57 - 21:58 06/09/2020,187.084
21:58 - 21:59 06/09/2020,186.968
21:59 - 22:00 06/09/2020,187.056
15JUN2020_00:00:00.000000 06/09/2020,
15:30 - 15:31 06/10/2020,183.806
15:31 - 15:32 06/10/2020,184.42
15:32 - 15:33 06/10/2020,182.943
15:33 - 15:34 06/10/2020,182.034
15:34 - 15:35 06/10/2020,182.335
15:35 - 15:36 06/10/2020,183.197
15:36 - 15:37 06/10/2020,183.494
15:37 - 15:38 06/10/2020,184.234
15:38 - 15:39 06/10/2020,184.167
15:39 - 15:40 06/10/2020,184.403
15:40 - 15:41 06/10/2020,184.439
15:41 - 15:42 06/10/2020,184.818
15:42 - 15:43 06/10/2020,184.834
15:43 - 15:44 06/10/2020,184.4
15:44 - 15:45 06/10/2020,184.047
15:45 - 15:46 06/10/2020,183.483
15:46 - 15:47 06/10/2020,183.77
15:47 - 15:48 06/10/2020,183.76
15:48 - 15:49 06/10/2020,184.312
15:49 - 15:50 06/10/2020,184
15:50 - 15:51 06/10/2020,184.266
15:51 - 15:52 06/10/2020,184.745
15:52 - 15:53 06/10/2020,185.255
15:53 - 15:54 06/10/2020,185.434
15:54 - 15:55 06/10/2020,185.206
15:55 - 15:56 06/10/2020,186.125
15:56 - 15:57 06/10/2020,186.14
15:57 - 15:58 06/10/2020,185.833
15:58 - 15:59 06/10/2020,186.596
15:59 - 16:00 06/10/2020,186.811
16:00 - 16:01 06/10/2020,185.97
16:01 - 16:02 06/10/2020,186.312
16:02 - 16:03 06/10/2020,186.848
16:03 - 16:04 06/10/2020,186.651
16:04 - 16:05 06/10/2020,186.748
16:05 - 16:06 06/10/2020,187.464
16:06 - 16:07 06/10/2020,188.042
16:07 - 16:08 06/10/2020,187.681
16:08 - 16:09 06/10/2020,188.518
16:09 - 16:10 06/10/2020,188.906
16:10 - 16:11 06/10/2020,188.4
16:11 - 16:12 06/10/2020,187.906
16:12 - 16:13 06/10/2020,188.619
16:13 - 16:14 06/10/2020,188.882
16:14 - 16:15 06/10/2020,188.292
16:15 - 16:16 06/10/2020,187.698
16:16 - 16:17 06/10/2020,187.8
16:17 - 16:18 06/10/2020,188.284
16:18 - 16:19 06/10/2020,187.913
16:19 - 16:20 06/10/2020,188.53
16:20 - 16:21 06/10/2020,188.36
16:21 - 16:22 06/10/2020,188.41
16:22 - 16:23 06/10/2020,187.817
16:23 - 16:24 06/10/2020,188.172
16:24 - 16:25 06/10/2020,188.006
16:25 - 16:26 06/10/2020,187.732
16:26 - 16:27 06/10/2020,187.162
16:27 - 16:28 06/10/2020,187.214
16:28 - 16:29 06/10/2020,187.188
16:29 - 16:30 06/10/2020,186.78
16:30 - 16:31 06/10/2020,186.547
16:31 - 16:32 06/10/2020,186.8
16:32 - 16:33 06/10/2020,187
16:33 - 16:34 06/10/2020,187.214
16:34 - 16:35 06/10/2020,187.158
16:35 - 16:36 06/10/2020,186.798
16:36 - 16:37 06/10/2020,186.906
16:37 - 16:38 06/10/2020,187.394
16:38 - 16:39 06/10/2020,187.278
16:39 - 16:40 06/10/2020,187.358
16:40 - 16:41 06/10/2020,186.994
16:41 - 16:42 06/10/2020,186.541
16:42 - 16:43 06/10/2020,186.971
16:43 - 16:44 06/10/2020,187.569
16:44 - 16:45 06/10/2020,187.639
16:45 - 16:46 06/10/2020,187.49
16:46 - 16:47 06/10/2020,188.111
16:47 - 16:48 06/10/2020,188.4
16:48 - 16:49 06/10/2020,188.116
16:49 - 16:50 06/10/2020,188.081
16:50 - 16:51 06/10/2020,187.744
16:51 - 16:52 06/10/2020,188.218
16:52 - 16:53 06/10/2020,188.712
16:53 - 16:54 06/10/2020,188.6
16:54 - 16:55 06/10/2020,188.482
16:55 - 16:56 06/10/2020,188.718
16:56 - 16:57 06/10/2020,188.658
16:57 - 16:58 06/10/2020,188.398
16:58 - 16:59 06/10/2020,188.294
16:59 - 17:00 06/10/2020,188.4
17:00 - 17:01 06/10/2020,188.47
17:01 - 17:02 06/10/2020,188.844
17:02 - 17:03 06/10/2020,189.264
17:03 - 17:04 06/10/2020,189.418
17:04 - 17:05 06/10/2020,189.292
17:05 - 17:06 06/10/2020,189.206
17:06 - 17:07 06/10/2020,189.115
17:07 - 17:08 06/10/2020,189.522
17:08 - 17:09 06/10/2020,189.752
17:09 - 17:10 06/10/2020,189.468
17:10 - 17:11 06/10/2020,189.6
17:11 - 17:12 06/10/2020,189.998
17:12 - 17:13 06/10/2020,190.24
17:13 - 17:14 06/10/2020,190.55
17:14 - 17:15 06/10/2020,190.411
17:15 - 17:16 06/10/2020,189.764
17:16 - 17:17 06/10/2020,189.628
17:17 - 17:18 06/10/2020,189.542
17:18 - 17:19 06/10/2020,190.112
17:19 - 17:20 06/10/2020,190.251
17:20 - 17:21 06/10/2020,190.066
17:21 - 17:22 06/10/2020,189.934
17:22 - 17:23 06/10/2020,189.785
17:23 - 17:24 06/10/2020,190.088
17:24 - 17:25 06/10/2020,190.446
17:25 - 17:26 06/10/2020,190.148
17:26 - 17:27 06/10/2020,189.445
17:27 - 17:28 06/10/2020,190.086
17:28 - 17:29 06/10/2020,190.294
17:29 - 17:30 06/10/2020,189.998
17:30 - 17:31 06/10/2020,189.794
17:31 - 17:32 06/10/2020,189.6
17:32 - 17:33 06/10/2020,190.15
17:33 - 17:34 06/10/2020,190.238
17:34 - 17:35 06/10/2020,190.072
17:35 - 17:36 06/10/2020,190.092
17:36 - 17:37 06/10/2020,189.842
17:37 - 17:38 06/10/2020,190.162
17:38 - 17:39 06/10/2020,190
17:39 - 17:40 06/10/2020,190.062
17:40 - 17:41 06/10/2020,189.818
17:41 - 17:42 06/10/2020,189.929
17:42 - 17:43 06/10/2020,189.892
17:43 - 17:44 06/10/2020,189.72
17:44 - 17:45 06/10/2020,189.567
17:45 - 17:46 06/10/2020,189.429
17:46 - 17:47 06/10/2020,189.492
17:47 - 17:48 06/10/2020,189.53
17:48 - 17:49 06/10/2020,189.463
17:49 - 17:50 06/10/2020,189.3
17:50 - 17:51 06/10/2020,189.176
17:51 - 17:52 06/10/2020,189.158
17:52 - 17:53 06/10/2020,189.129
17:53 - 17:54 06/10/2020,188.865
17:54 - 17:55 06/10/2020,188.706
17:55 - 17:56 06/10/2020,188.962
17:56 - 17:57 06/10/2020,188.969
17:57 - 17:58 06/10/2020,188.878
17:58 - 17:59 06/10/2020,189.002
17:59 - 18:00 06/10/2020,188.696
18:00 - 18:01 06/10/2020,189.154
18:01 - 18:02 06/10/2020,189.57
18:02 - 18:03 06/10/2020,189.974
18:03 - 18:04 06/10/2020,190.1
18:04 - 18:05 06/10/2020,189.972
18:05 - 18:06 06/10/2020,190.05
18:06 - 18:07 06/10/2020,189.82
18:07 - 18:08 06/10/2020,190.306
18:08 - 18:09 06/10/2020,190.119
18:09 - 18:10 06/10/2020,190.213
18:10 - 18:11 06/10/2020,190.43
18:11 - 18:12 06/10/2020,190.124
18:12 - 18:13 06/10/2020,190.157
18:13 - 18:14 06/10/2020,190.328
18:14 - 18:15 06/10/2020,190.3
18:15 - 18:16 06/10/2020,190.342
18:16 - 18:17 06/10/2020,190.33
18:17 - 18:18 06/10/2020,190.32
18:18 - 18:19 06/10/2020,190.794
18:19 - 18:20 06/10/2020,190.916
18:20 - 18:21 06/10/2020,190.834
18:21 - 18:22 06/10/2020,190.684
18:22 - 18:23 06/10/2020,190.742
18:23 - 18:24 06/10/2020,190.801
18:24 - 18:25 06/10/2020,190.88
18:25 - 18:26 06/10/2020,190.954
18:26 - 18:27 06/10/2020,191.252
18:27 - 18:28 06/10/2020,191.542
18:28 - 18:29 06/10/2020,191.51
18:29 - 18:30 06/10/2020,191.499
18:30 - 18:31 06/10/2020,191.356
18:31 - 18:32 06/10/2020,191.637
18:32 - 18:33 06/10/2020,191.604
18:33 - 18:34 06/10/2020,191.836
18:34 - 18:35 06/10/2020,191.874
18:35 - 18:36 06/10/2020,192.327
18:36 - 18:37 06/10/2020,191.982
18:37 - 18:38 06/10/2020,192.374
18:38 - 18:39 06/10/2020,193.008
18:39 - 18:40 06/10/2020,192.62
18:40 - 18:41 06/10/2020,193.05
18:41 - 18:42 06/10/2020,193.192
18:42 - 18:43 06/10/2020,193.488
18:43 - 18:44 06/10/2020,193.696
18:44 - 18:45 06/10/2020,193.398
18:45 - 18:46 06/10/2020,192.958
18:46 - 18:47 06/10/2020,193.216
18:47 - 18:48 06/10/2020,193.468
18:48 - 18:49 06/10/2020,193.567
18:49 - 18:50 06/10/2020,193.264
18:50 - 18:51 06/10/2020,193.465
18:51 - 18:52 06/10/2020,193.22
18:52 - 18:53 06/10/2020,193
18:53 - 18:54 06/10/2020,193.46
18:54 - 18:55 06/10/2020,193.454
18:55 - 18:56 06/10/2020,193.24
18:56 - 18:57 06/10/2020,193.206
18:57 - 18:58 06/10/2020,193.36
18:58 - 18:59 06/10/2020,193.944
18:59 - 19:00 06/10/2020,194.312
19:00 - 19:01 06/10/2020,194.69
19:01 - 19:02 06/10/2020,194.816
19:02 - 19:03 06/10/2020,194.271
19:03 - 19:04 06/10/2020,194.599
19:04 - 19:05 06/10/2020,194.383
19:05 - 19:06 06/10/2020,193.904
19:06 - 19:07 06/10/2020,194.074
19:07 - 19:08 06/10/2020,193.958
19:08 - 19:09 06/10/2020,193.788
19:09 - 19:10 06/10/2020,194.151
19:10 - 19:11 06/10/2020,194.269
19:11 - 19:12 06/10/2020,193.968
19:12 - 19:13 06/10/2020,194.212
19:13 - 19:14 06/10/2020,194.424
19:14 - 19:15 06/10/2020,194.184
19:15 - 19:16 06/10/2020,193.9
19:16 - 19:17 06/10/2020,193.877
19:17 - 19:18 06/10/2020,194.422
19:18 - 19:19 06/10/2020,194.044
19:19 - 19:20 06/10/2020,193.98
19:20 - 19:21 06/10/2020,194.316
19:21 - 19:22 06/10/2020,194.16
19:22 - 19:23 06/10/2020,194.174
19:23 - 19:24 06/10/2020,194.02
19:24 - 19:25 06/10/2020,193.824
19:25 - 19:26 06/10/2020,193.75
19:26 - 19:27 06/10/2020,193.804
19:27 - 19:28 06/10/2020,193.97
19:28 - 19:29 06/10/2020,193.842
19:29 - 19:30 06/10/2020,193.01
19:30 - 19:31 06/10/2020,193.1
19:31 - 19:32 06/10/2020,193.266
19:32 - 19:33 06/10/2020,193.468
19:33 - 19:34 06/10/2020,193.34
19:34 - 19:35 06/10/2020,193.404
19:35 - 19:36 06/10/2020,193.741
19:36 - 19:37 06/10/2020,194
19:37 - 19:38 06/10/2020,193.936
19:38 - 19:39 06/10/2020,194.12
19:39 - 19:40 06/10/2020,194.051
19:40 - 19:41 06/10/2020,194.354
19:41 - 19:42 06/10/2020,194.246
19:42 - 19:43 06/10/2020,194.136
19:43 - 19:44 06/10/2020,193.994
19:44 - 19:45 06/10/2020,193.988
19:45 - 19:46 06/10/2020,193.622
19:46 - 19:47 06/10/2020,193.719
19:47 - 19:48 06/10/2020,193.508
19:48 - 19:49 06/10/2020,193.752
19:49 - 19:50 06/10/2020,193.702
19:50 - 19:51 06/10/2020,194.212
19:51 - 19:52 06/10/2020,194.576
19:52 - 19:53 06/10/2020,194.929
19:53 - 19:54 06/10/2020,194.992
19:54 - 19:55 06/10/2020,195.404
19:55 - 19:56 06/10/2020,195
19:56 - 19:57 06/10/2020,195.254
19:57 - 19:58 06/10/2020,195.495
19:58 - 19:59 06/10/2020,195.224
19:59 - 20:00 06/10/2020,195.372
20:00 - 20:01 06/10/2020,195.694
20:01 - 20:02 06/10/2020,195.88
20:02 - 20:03 06/10/2020,195.86
20:03 - 20:04 06/10/2020,195.889
20:04 - 20:05 06/10/2020,195.877
20:05 - 20:06 06/10/2020,195.622
20:06 - 20:07 06/10/2020,196.36
20:07 - 20:08 06/10/2020,196.071
20:08 - 20:09 06/10/2020,195.971
20:09 - 20:10 06/10/2020,195.928
20:10 - 20:11 06/10/2020,195.922
20:11 - 20:12 06/10/2020,194.936
20:12 - 20:13 06/10/2020,195.37
20:13 - 20:14 06/10/2020,195.434
20:14 - 20:15 06/10/2020,195.121
20:15 - 20:16 06/10/2020,195.462
20:16 - 20:17 06/10/2020,195.518
20:17 - 20:18 06/10/2020,195.434
20:18 - 20:19 06/10/2020,195.446
20:19 - 20:20 06/10/2020,195.208
20:20 - 20:21 06/10/2020,195.356
20:21 - 20:22 06/10/2020,195.498
20:22 - 20:23 06/10/2020,195.282
20:23 - 20:24 06/10/2020,195.452
20:24 - 20:25 06/10/2020,195.98
20:25 - 20:26 06/10/2020,195.911
20:26 - 20:27 06/10/2020,195.844
20:27 - 20:28 06/10/2020,195.654
20:28 - 20:29 06/10/2020,195.764
20:29 - 20:30 06/10/2020,196.052
20:30 - 20:31 06/10/2020,196.094
20:31 - 20:32 06/10/2020,195.526
20:32 - 20:33 06/10/2020,195.89
20:33 - 20:34 06/10/2020,196.102
20:34 - 20:35 06/10/2020,196.113
20:35 - 20:36 06/10/2020,196.61
20:36 - 20:37 06/10/2020,196.627
20:37 - 20:38 06/10/2020,196.716
20:38 - 20:39 06/10/2020,196.678
20:39 - 20:40 06/10/2020,196.79
20:40 - 20:41 06/10/2020,196.723
20:41 - 20:42 06/10/2020,196.956
20:42 - 20:43 06/10/2020,196.658
20:43 - 20:44 06/10/2020,196.93
20:44 - 20:45 06/10/2020,196.5
20:45 - 20:46 06/10/2020,197.034
20:46 - 20:47 06/10/2020,196.93
20:47 - 20:48 06/10/2020,196.994
20:48 - 20:49 06/10/2020,196.888
20:49 - 20:50 06/10/2020,196.919
20:50 - 20:51 06/10/2020,197.031
20:51 - 20:52 06/10/2020,196.986
20:52 - 20:53 06/10/2020,196.656
20:53 - 20:54 06/10/2020,196.531
20:54 - 20:55 06/10/2020,196.56
20:55 - 20:56 06/10/2020,196.402
20:56 - 20:57 06/10/2020,196.312
20:57 - 20:58 06/10/2020,196.65
20:58 - 20:59 06/10/2020,196.734
20:59 - 21:00 06/10/2020,196.84
21:00 - 21:01 06/10/2020,196.802
21:01 - 21:02 06/10/2020,196.972
21:02 - 21:03 06/10/2020,197.104
21:03 - 21:04 06/10/2020,197.302
21:04 - 21:05 06/10/2020,197.778
21:05 - 21:06 06/10/2020,197.904
21:06 - 21:07 06/10/2020,197.907
21:07 - 21:08 06/10/2020,198.338
21:08 - 21:09 06/10/2020,198.758
21:09 - 21:10 06/10/2020,198.922
21:10 - 21:11 06/10/2020,199.443
21:11 - 21:12 06/10/2020,199.394
21:12 - 21:13 06/10/2020,199.362
21:13 - 21:14 06/10/2020,199.408
21:14 - 21:15 06/10/2020,199.358
21:15 - 21:16 06/10/2020,199.088
21:16 - 21:17 06/10/2020,199.176
21:17 - 21:18 06/10/2020,199
21:18 - 21:19 06/10/2020,198.644
21:19 - 21:20 06/10/2020,199
21:20 - 21:21 06/10/2020,198.704
21:21 - 21:22 06/10/2020,198.136
21:22 - 21:23 06/10/2020,198.48
21:23 - 21:24 06/10/2020,198.849
21:24 - 21:25 06/10/2020,198.664
21:25 - 21:26 06/10/2020,198.881
21:26 - 21:27 06/10/2020,198.6
21:27 - 21:28 06/10/2020,198.694
21:28 - 21:29 06/10/2020,198.486
21:29 - 21:30 06/10/2020,198.194
21:30 - 21:31 06/10/2020,197.845
21:31 - 21:32 06/10/2020,197.4
21:32 - 21:33 06/10/2020,197.89
21:33 - 21:34 06/10/2020,197.9
21:34 - 21:35 06/10/2020,197.916
21:35 - 21:36 06/10/2020,197.998
21:36 - 21:37 06/10/2020,198.026
21:37 - 21:38 06/10/2020,197.892
21:38 - 21:39 06/10/2020,198.398
21:39 - 21:40 06/10/2020,198.522
21:40 - 21:41 06/10/2020,198.431
21:41 - 21:42 06/10/2020,198.362
21:42 - 21:43 06/10/2020,198.614
21:43 - 21:44 06/10/2020,198.504
21:44 - 21:45 06/10/2020,198.507
21:45 - 21:46 06/10/2020,198.296
21:46 - 21:47 06/10/2020,198.75
21:47 - 21:48 06/10/2020,198.618
21:48 - 21:49 06/10/2020,198.532
21:49 - 21:50 06/10/2020,198.728
21:50 - 21:51 06/10/2020,198.953
21:51 - 21:52 06/10/2020,199.056
21:52 - 21:53 06/10/2020,198.992
21:53 - 21:54 06/10/2020,198.933
21:54 - 21:55 06/10/2020,198.686
21:55 - 21:56 06/10/2020,198.756
21:56 - 21:57 06/10/2020,198.672
21:57 - 21:58 06/10/2020,198.69
21:58 - 21:59 06/10/2020,198.373
21:59 - 22:00 06/10/2020,198.18
16JUN2020_00:00:00.000000 06/10/2020,
15:30 - 15:31 06/11/2020,201.752
15:31 - 15:32 06/11/2020,200.217
15:32 - 15:33 06/11/2020,201.256
15:33 - 15:34 06/11/2020,200.41
15:34 - 15:35 06/11/2020,199.607
15:35 - 15:36 06/11/2020,200.273
15:36 - 15:37 06/11/2020,201.586
15:37 - 15:38 06/11/2020,201
15:38 - 15:39 06/11/2020,200.605
15:39 - 15:40 06/11/2020,200.402
15:40 - 15:41 06/11/2020,200.373
15:41 - 15:42 06/11/2020,200.133
15:42 - 15:43 06/11/2020,200.293
15:43 - 15:44 06/11/2020,200.64
15:44 - 15:45 06/11/2020,200.854
15:45 - 15:46 06/11/2020,200.74
15:46 - 15:47 06/11/2020,200.703
15:47 - 15:48 06/11/2020,200.35
15:48 - 15:49 06/11/2020,200.9
15:49 - 15:50 06/11/2020,199.834
15:50 - 15:51 06/11/2020,198.683
15:51 - 15:52 06/11/2020,198.502
15:52 - 15:53 06/11/2020,198.389
15:53 - 15:54 06/11/2020,199.374
15:54 - 15:55 06/11/2020,199.411
15:55 - 15:56 06/11/2020,199.6
15:56 - 15:57 06/11/2020,200.234
15:57 - 15:58 06/11/2020,200.005
15:58 - 15:59 06/11/2020,200.257
15:59 - 16:00 06/11/2020,200.663
16:00 - 16:01 06/11/2020,200.599
16:01 - 16:02 06/11/2020,199.843
16:02 - 16:03 06/11/2020,199.994
16:03 - 16:04 06/11/2020,200.318
16:04 - 16:05 06/11/2020,199.68
16:05 - 16:06 06/11/2020,200.2
16:06 - 16:07 06/11/2020,200.182
16:07 - 16:08 06/11/2020,199.62
16:08 - 16:09 06/11/2020,199.842
16:09 - 16:10 06/11/2020,199.837
16:10 - 16:11 06/11/2020,199.298
16:11 - 16:12 06/11/2020,199.485
16:12 - 16:13 06/11/2020,199.736
16:13 - 16:14 06/11/2020,199.8
16:14 - 16:15 06/11/2020,199.856
16:15 - 16:16 06/11/2020,199.582
16:16 - 16:17 06/11/2020,199.648
16:17 - 16:18 06/11/2020,199.418
16:18 - 16:19 06/11/2020,198.642
16:19 - 16:20 06/11/2020,197.97
16:20 - 16:21 06/11/2020,197.302
16:21 - 16:22 06/11/2020,197.5
16:22 - 16:23 06/11/2020,197.709
16:23 - 16:24 06/11/2020,196.808
16:24 - 16:25 06/11/2020,196.814
16:25 - 16:26 06/11/2020,197.165
16:26 - 16:27 06/11/2020,196.816
16:27 - 16:28 06/11/2020,197.222
16:28 - 16:29 06/11/2020,197.506
16:29 - 16:30 06/11/2020,197.612
16:30 - 16:31 06/11/2020,198.032
16:31 - 16:32 06/11/2020,198.523
16:32 - 16:33 06/11/2020,198.696
16:33 - 16:34 06/11/2020,198.092
16:34 - 16:35 06/11/2020,198.195
16:35 - 16:36 06/11/2020,198.277
16:36 - 16:37 06/11/2020,199.148
16:37 - 16:38 06/11/2020,198.536
16:38 - 16:39 06/11/2020,198.74
16:39 - 16:40 06/11/2020,198.936
16:40 - 16:41 06/11/2020,198.102
16:41 - 16:42 06/11/2020,197.786
16:42 - 16:43 06/11/2020,198.064
16:43 - 16:44 06/11/2020,197.294
16:44 - 16:45 06/11/2020,197.446
16:45 - 16:46 06/11/2020,196.733
16:46 - 16:47 06/11/2020,197.276
16:47 - 16:48 06/11/2020,197.732
16:48 - 16:49 06/11/2020,198.21
16:49 - 16:50 06/11/2020,198.029
16:50 - 16:51 06/11/2020,197.364
16:51 - 16:52 06/11/2020,197.752
16:52 - 16:53 06/11/2020,197.461
16:53 - 16:54 06/11/2020,196.666
16:54 - 16:55 06/11/2020,196.2
16:55 - 16:56 06/11/2020,195.71
16:56 - 16:57 06/11/2020,195.796
16:57 - 16:58 06/11/2020,194.68
16:58 - 16:59 06/11/2020,195.484
16:59 - 17:00 06/11/2020,194.264
17:00 - 17:01 06/11/2020,192.854
17:01 - 17:02 06/11/2020,193.949
17:02 - 17:03 06/11/2020,195.539
17:03 - 17:04 06/11/2020,194.859
17:04 - 17:05 06/11/2020,195.398
17:05 - 17:06 06/11/2020,195.988
17:06 - 17:07 06/11/2020,196.271
17:07 - 17:08 06/11/2020,195.73
17:08 - 17:09 06/11/2020,195.669
17:09 - 17:10 06/11/2020,195.819
17:10 - 17:11 06/11/2020,195.606
17:11 - 17:12 06/11/2020,194.995
17:12 - 17:13 06/11/2020,194.53
17:13 - 17:14 06/11/2020,194.802
17:14 - 17:15 06/11/2020,195.4
17:15 - 17:16 06/11/2020,196.282
17:16 - 17:17 06/11/2020,196.56
17:17 - 17:18 06/11/2020,196.232
17:18 - 17:19 06/11/2020,195.93
17:19 - 17:20 06/11/2020,196.11
17:20 - 17:21 06/11/2020,196.658
17:21 - 17:22 06/11/2020,196.688
17:22 - 17:23 06/11/2020,196.46
17:23 - 17:24 06/11/2020,196.795
17:24 - 17:25 06/11/2020,196.776
17:25 - 17:26 06/11/2020,196.698
17:26 - 17:27 06/11/2020,196.682
17:27 - 17:28 06/11/2020,196.425
17:28 - 17:29 06/11/2020,196.21
17:29 - 17:30 06/11/2020,196.023
17:30 - 17:31 06/11/2020,195.893
17:31 - 17:32 06/11/2020,196.412
17:32 - 17:33 06/11/2020,196.583
17:33 - 17:34 06/11/2020,196.045
17:34 - 17:35 06/11/2020,195.706
17:35 - 17:36 06/11/2020,195.586
17:36 - 17:37 06/11/2020,195.137
17:37 - 17:38 06/11/2020,195.106
17:38 - 17:39 06/11/2020,194.966
17:39 - 17:40 06/11/2020,195.276
17:40 - 17:41 06/11/2020,195.092
17:41 - 17:42 06/11/2020,195.368
17:42 - 17:43 06/11/2020,195.664
17:43 - 17:44 06/11/2020,195.794
17:44 - 17:45 06/11/2020,195.844
17:45 - 17:46 06/11/2020,195.688
17:46 - 17:47 06/11/2020,195.918
17:47 - 17:48 06/11/2020,195.967
17:48 - 17:49 06/11/2020,195.986
17:49 - 17:50 06/11/2020,195.748
17:50 - 17:51 06/11/2020,195.38
17:51 - 17:52 06/11/2020,194.89
17:52 - 17:53 06/11/2020,195.4
17:53 - 17:54 06/11/2020,195.256
17:54 - 17:55 06/11/2020,195.32
17:55 - 17:56 06/11/2020,194.886
17:56 - 17:57 06/11/2020,194.98
17:57 - 17:58 06/11/2020,194.922
17:58 - 17:59 06/11/2020,195.185
17:59 - 18:00 06/11/2020,195.046
18:00 - 18:01 06/11/2020,194.618
18:01 - 18:02 06/11/2020,194.063
18:02 - 18:03 06/11/2020,194.243
18:03 - 18:04 06/11/2020,194.63
18:04 - 18:05 06/11/2020,194.22
18:05 - 18:06 06/11/2020,194.243
18:06 - 18:07 06/11/2020,194.48
18:07 - 18:08 06/11/2020,194.284
18:08 - 18:09 06/11/2020,194.385
18:09 - 18:10 06/11/2020,194.157
18:10 - 18:11 06/11/2020,193.7
18:11 - 18:12 06/11/2020,194.081
18:12 - 18:13 06/11/2020,194.791
18:13 - 18:14 06/11/2020,194.858
18:14 - 18:15 06/11/2020,194.968
18:15 - 18:16 06/11/2020,195.124
18:16 - 18:17 06/11/2020,194.7
18:17 - 18:18 06/11/2020,194.686
18:18 - 18:19 06/11/2020,194.816
18:19 - 18:20 06/11/2020,195.142
18:20 - 18:21 06/11/2020,195.213
18:21 - 18:22 06/11/2020,194.988
18:22 - 18:23 06/11/2020,194.635
18:23 - 18:24 06/11/2020,194.695
18:24 - 18:25 06/11/2020,194.299
18:25 - 18:26 06/11/2020,194.62
18:26 - 18:27 06/11/2020,194.614
18:27 - 18:28 06/11/2020,195.082
18:28 - 18:29 06/11/2020,195.496
18:29 - 18:30 06/11/2020,195.4
18:30 - 18:31 06/11/2020,195.439
18:31 - 18:32 06/11/2020,195.293
18:32 - 18:33 06/11/2020,195.153
18:33 - 18:34 06/11/2020,195.096
18:34 - 18:35 06/11/2020,195.327
18:35 - 18:36 06/11/2020,195.928
18:36 - 18:37 06/11/2020,196.294
18:37 - 18:38 06/11/2020,196.668
18:38 - 18:39 06/11/2020,196.987
18:39 - 18:40 06/11/2020,196.742
18:40 - 18:41 06/11/2020,196.754
18:41 - 18:42 06/11/2020,197.099
18:42 - 18:43 06/11/2020,197.123
18:43 - 18:44 06/11/2020,197.393
18:44 - 18:45 06/11/2020,197.295
18:45 - 18:46 06/11/2020,197.172
18:46 - 18:47 06/11/2020,196.965
18:47 - 18:48 06/11/2020,196.755
18:48 - 18:49 06/11/2020,196.946
18:49 - 18:50 06/11/2020,196.708
18:50 - 18:51 06/11/2020,196.922
18:51 - 18:52 06/11/2020,196.73
18:52 - 18:53 06/11/2020,196.6
18:53 - 18:54 06/11/2020,196.543
18:54 - 18:55 06/11/2020,196.5
18:55 - 18:56 06/11/2020,196.398
18:56 - 18:57 06/11/2020,196.506
18:57 - 18:58 06/11/2020,196.7
18:58 - 18:59 06/11/2020,196.869
18:59 - 19:00 06/11/2020,196.936
19:00 - 19:01 06/11/2020,196.897
19:01 - 19:02 06/11/2020,196.938
19:02 - 19:03 06/11/2020,196.868
19:03 - 19:04 06/11/2020,196.925
19:04 - 19:05 06/11/2020,196.898
19:05 - 19:06 06/11/2020,196.854
19:06 - 19:07 06/11/2020,197.361
19:07 - 19:08 06/11/2020,197.344
19:08 - 19:09 06/11/2020,197.49
